item_type,item_name,avg_temp_c,humidity_pct,storage_type,location,season,expiry_days
Vegetable,Peas,33.3,94.7,Refrigerated,Rural,Summer,3
Vegetable,Peas,3.7,28.2,Refrigerated,Mountain,Spring,15
Vegetable,Peas,15.6,82.7,ColdStorage,Urban,Summer,14
Vegetable,Peas,18.1,43.4,Room,Mountain,Summer,7
Vegetable,Peas,20.0,22.8,ColdStorage,Urban,Spring,11
Vegetable,Peas,11.6,27.5,Room,Mountain,Spring,4
Vegetable,Peas,29.6,60.0,Refrigerated,Mountain,Spring,6
Vegetable,Peas,27.1,39.5,Refrigerated,Urban,Winter,8
Vegetable,Peas,33.8,67.6,Refrigerated,Mountain,Monsoon,3
Vegetable,Peas,32.1,51.6,Refrigerated,Urban,Spring,4
Vegetable,Peas,19.5,72.3,Refrigerated,Rural,Winter,9
Vegetable,Peas,15.3,61.8,Room,Rural,Winter,6
Vegetable,Peas,13.8,70.0,Refrigerated,Rural,Monsoon,10
Vegetable,Peas,14.4,74.8,Refrigerated,Rural,Summer,6
Vegetable,Peas,26.6,33.1,Room,Urban,Summer,3
Vegetable,Peas,32.6,49.9,Room,Urban,Spring,4
Vegetable,Peas,27.8,25.4,Room,Rural,Monsoon,3
Vegetable,Eggplant,27.3,92.6,Room,Mountain,Winter,5
Vegetable,Eggplant,33.9,33.5,Room,Rural,Summer,4
Vegetable,Eggplant,30.0,40.1,Room,Mountain,Summer,4
Vegetable,Eggplant,18.6,30.9,Room,Urban,Summer,11
Vegetable,Eggplant,23.5,54.1,Room,Coastal,Spring,6
Vegetable,Eggplant,16.3,29.7,ColdStorage,Rural,Monsoon,11
Vegetable,Eggplant,0.4,79.4,Refrigerated,Rural,Spring,20
Vegetable,Eggplant,11.2,35.8,Refrigerated,Urban,Summer,17
Vegetable,Eggplant,9.8,80.3,Refrigerated,Coastal,Summer,16
Vegetable,Eggplant,27.0,42.1,Room,Rural,Spring,8
Vegetable,Eggplant,22.1,67.7,ColdStorage,Coastal,Summer,17
Vegetable,Eggplant,9.8,46.7,ColdStorage,Urban,Winter,21
Vegetable,Eggplant,8.2,91.4,ColdStorage,Rural,Spring,21
Vegetable,Eggplant,14.8,84.7,ColdStorage,Coastal,Spring,17
Vegetable,Eggplant,27.8,94.2,Room,Urban,Monsoon,6
Vegetable,Eggplant,32.6,46.2,ColdStorage,Mountain,Monsoon,10
Vegetable,Eggplant,30.9,49.5,Refrigerated,Mountain,Summer,10
Vegetable,Eggplant,8.5,22.6,ColdStorage,Urban,Monsoon,20
Vegetable,Eggplant,11.9,56.8,Refrigerated,Coastal,Spring,13
Vegetable,Eggplant,5.9,65.8,ColdStorage,Coastal,Spring,26
Vegetable,Eggplant,7.9,61.9,Room,Coastal,Summer,13
Vegetable,Eggplant,16.5,78.2,Refrigerated,Mountain,Monsoon,12
Vegetable,Eggplant,6.8,92.4,Refrigerated,Mountain,Winter,20
Vegetable,Eggplant,29.2,87.0,Refrigerated,Urban,Winter,7
Vegetable,Eggplant,4.3,73.3,Refrigerated,Rural,Winter,19
Vegetable,Eggplant,3.0,89.8,Refrigerated,Urban,Monsoon,20
Vegetable,Eggplant,0.7,62.8,ColdStorage,Rural,Summer,24
Vegetable,Eggplant,11.6,61.2,Room,Rural,Summer,12
Vegetable,Eggplant,18.6,42.3,Room,Rural,Monsoon,6
Vegetable,Eggplant,26.5,78.1,Refrigerated,Urban,Summer,12
Vegetable,Eggplant,15.3,90.2,Room,Coastal,Summer,9
Vegetable,Eggplant,10.8,59.9,Room,Urban,Spring,10
Vegetable,Eggplant,7.8,92.2,ColdStorage,Mountain,Monsoon,12
Vegetable,Eggplant,19.0,27.6,Room,Mountain,Summer,11
Vegetable,Eggplant,5.4,86.7,ColdStorage,Coastal,Monsoon,13
Vegetable,Eggplant,20.8,36.6,ColdStorage,Urban,Winter,12
Vegetable,Eggplant,27.4,71.2,ColdStorage,Urban,Spring,16
Vegetable,Eggplant,24.6,87.7,Refrigerated,Coastal,Summer,7
Vegetable,Eggplant,28.9,23.6,Refrigerated,Coastal,Monsoon,10
Vegetable,Eggplant,34.2,32.6,Room,Rural,Monsoon,3
